3/23/2004,11:31 AM
2.465000,27.747290
2.466000,27.717855
2.467000,27.717855
2.468000,27.747290
2.469000,27.703140
2.470000,27.747290
2.471000,27.732573
2.472000,27.747290
2.473000,27.717855
2.474000,27.732573
2.475000,27.717087
2.476000,27.761236
2.477000,27.717087
2.478000,27.717087
2.479000,27.746519
2.480000,27.731804
2.481000,27.761236
2.482000,27.775955
2.483000,27.746519
2.484000,27.761236
2.485000,27.761236
2.486000,27.761236
2.487000,27.761236
2.488000,27.746519
2.489000,27.761236
2.490000,27.746801
2.491000,27.761518
2.492000,27.790951
2.493000,27.776234
2.494000,27.761518
2.495000,27.790951
2.496000,27.761518
2.497000,27.776234
2.498000,27.761518
2.499000,27.776234
2.500000,27.790951
2.501000,27.776234
2.502000,27.806896
2.503000,27.748030
2.504000,27.762747
2.505000,27.792183
2.506000,27.792183
2.507000,27.762747
2.508000,27.777466
2.509000,27.777466
2.510000,27.806896
2.511000,27.792183
2.512000,27.792183
2.513000,27.806896
2.514000,27.806896
2.515000,27.792183
2.516000,27.792183
2.517000,27.790482
2.518000,27.790482
2.519000,27.834627
2.520000,27.805195
2.521000,27.775764
2.522000,27.805195
2.523000,27.819912
2.524000,27.805195
2.525000,27.775764
2.526000,27.819912
2.527000,27.834627
2.528000,27.819912
2.529000,27.790482
2.530000,27.818016
2.531000,27.803299
2.532000,27.788584
2.533000,27.832731
2.534000,27.818016
2.535000,27.832731
2.536000,27.832731
2.537000,27.803299
2.538000,27.818016
2.539000,27.818016
2.540000,27.818016
2.541000,27.862164
2.542000,27.849697
2.543000,27.864410
2.544000,27.834980
2.545000,27.849697
2.546000,27.820265
2.547000,27.834980
2.548000,27.834980
2.549000,27.864410
2.550000,27.834980
2.551000,27.879129
2.552000,27.834980
2.553000,27.879129
2.554000,27.864410
2.555000,27.834980
2.556000,27.849697
2.557000,27.864410
2.558000,27.849697
2.559000,27.864410
2.560000,27.864410
2.561000,27.864410
2.562000,27.879129
2.563000,27.879129
2.564000,27.834980
2.565000,27.864410
2.566000,27.864410
2.567000,27.849697
2.568000,27.879129
2.569000,27.879129
2.570000,27.864410
2.571000,27.893843
2.572000,27.879129
2.573000,27.893843
2.574000,27.879129
2.575000,27.879129
2.576000,27.879129
2.577000,27.879129
2.578000,27.879129
2.579000,27.879129
2.580000,27.879129
2.581000,27.879129
2.582000,27.908558
2.583000,27.893843
2.584000,27.879129
2.585000,27.908558
2.586000,27.893843
2.587000,27.879129
2.588000,27.879129
2.589000,27.893843
2.590000,27.893843
2.591000,27.908558
2.592000,27.893843
2.593000,27.893843
2.594000,27.893843
2.595000,27.908558
2.596000,27.893843
2.597000,27.893843
2.598000,27.908558
2.599000,27.908558
2.600000,27.923271
2.601000,27.879129
2.602000,27.908558
2.603000,27.923271
2.604000,27.893843
2.605000,27.893843
2.606000,27.908558
2.607000,27.923271
2.608000,27.923271
2.609000,27.937986
2.610000,27.923271
2.611000,27.937986
2.612000,27.937986
2.613000,27.952702
2.614000,27.937986
2.615000,27.952702
2.616000,27.967417
2.617000,27.923271
2.618000,27.937986
2.619000,27.923271
2.620000,27.937986
2.621000,27.937986
2.622000,27.923271
2.623000,27.952702
2.624000,27.952702
2.625000,27.952702
2.626000,27.967417
2.627000,27.967417
2.628000,27.937986
2.629000,27.967417
2.630000,27.952702
2.631000,27.967417
2.632000,27.967417
2.633000,27.952702
2.634000,27.952702
2.635000,27.952702
2.636000,27.952702
2.637000,27.967417
2.638000,27.996843
2.639000,27.996843
2.640000,27.982132
2.641000,27.967417
2.642000,27.937986
2.643000,27.937986
2.644000,27.982132
2.645000,27.982132
2.646000,27.967417
2.647000,27.982132
2.648000,27.982132
2.649000,27.996843
2.650000,27.982132
2.651000,27.982132
2.652000,27.996843
2.653000,27.996843
2.654000,27.982840
2.655000,27.968124
2.656000,27.953411
2.657000,27.997551
2.658000,27.968124
2.659000,27.982840
2.660000,27.997551
2.661000,27.953411
2.662000,28.012266
2.663000,28.012266
2.664000,27.997551
2.665000,28.012266
2.666000,27.997551
2.667000,28.026979
2.668000,27.968124
2.669000,28.026979
2.670000,27.996490
2.671000,27.996490
2.672000,27.996490
2.673000,28.025919
2.674000,28.040634
2.675000,28.011206
2.676000,28.011206
2.677000,28.011206
2.678000,28.055346
2.679000,28.025919
2.680000,28.040634
2.681000,27.996490
2.682000,28.025919
2.683000,28.040634
2.684000,28.041239
2.685000,28.026524
2.686000,27.997097
2.687000,28.041239
2.688000,28.026524
2.689000,28.041239
2.690000,28.011812
2.691000,28.041239
2.692000,28.026524
2.693000,28.041239
2.694000,28.011812
2.695000,28.011812
2.696000,28.026524
2.697000,28.041239
2.698000,28.071074
2.699000,28.056358
2.700000,28.056358
2.701000,28.026934
2.702000,28.041647
2.703000,28.071074
2.704000,28.056358
2.705000,28.041647
2.706000,28.041647
2.707000,28.056358
2.708000,28.041647
2.709000,28.071074
2.710000,28.026934
2.711000,28.041647
2.712000,28.069855
2.713000,28.084566
2.714000,28.040428
2.715000,28.025715
2.716000,28.069855
2.717000,28.084566
2.718000,28.084566
2.719000,28.069855
2.720000,28.069855
2.721000,28.084566
2.722000,28.069855
2.723000,28.084566
2.724000,28.099281
2.725000,28.084566
2.726000,28.085302
2.727000,28.070591
2.728000,28.114729
2.729000,28.085302
2.730000,28.100016
2.731000,28.100016
2.732000,28.085302
2.733000,28.070591
2.734000,28.070591
2.735000,28.100016
2.736000,28.085302
2.737000,28.085302
2.738000,28.114729
2.739000,28.070591
2.740000,28.114729
2.741000,28.100016
2.742000,28.100016
2.743000,28.085302
2.744000,28.114729
2.745000,28.100016
2.746000,28.114729
2.747000,28.100016
2.748000,28.085302
2.749000,28.100016
2.750000,28.085302
2.751000,28.100016
2.752000,28.114729
2.753000,28.129440
2.754000,28.100016
2.755000,28.100016
2.756000,28.100016
2.757000,28.100016
2.758000,28.114729
2.759000,28.114729
2.760000,28.114729
2.761000,28.100016
2.762000,28.129440
2.763000,28.114729
2.764000,28.114729
2.765000,28.100016
2.766000,28.129440
2.767000,28.114729
2.768000,28.129440
2.769000,28.114729
2.770000,28.129440
2.771000,28.100016
2.772000,28.129440
2.773000,28.144152
2.774000,28.100016
2.775000,28.129440
2.776000,28.158863
2.777000,28.129440
2.778000,28.158863
2.779000,28.173574
2.780000,28.114729
2.781000,28.144152
2.782000,28.173574
2.783000,28.114729
2.784000,28.158863
2.785000,28.158863
2.786000,28.158863
2.787000,28.114729
2.788000,28.144152
2.789000,28.144152
2.790000,28.173574
2.791000,28.158863
2.792000,28.188286
2.793000,28.188286
2.794000,28.158863
2.795000,28.158863
2.796000,28.158863
2.797000,28.129440
2.798000,28.173574
2.799000,28.158863
2.800000,28.173574
2.801000,28.129440
2.802000,28.158863
2.803000,28.173574
2.804000,28.173574
2.805000,28.188286
2.806000,28.188286
2.807000,28.173574
2.808000,28.158863
2.809000,28.173574
2.810000,28.188286
2.811000,28.158863
2.812000,28.188286
2.813000,28.188286
2.814000,28.202999
2.815000,28.217710
2.816000,28.202999
2.817000,28.188286
2.818000,28.188286
2.819000,28.173574
2.820000,28.173574
2.821000,28.217710
2.822000,28.188286
2.823000,28.173574
2.824000,28.202999
2.825000,28.173574
2.826000,28.202999
2.827000,28.217710
2.828000,28.217710
2.829000,28.202999
2.830000,28.188286
2.831000,28.202999
2.832000,28.217710
2.833000,28.217710
2.834000,28.188286
2.835000,28.217710
2.836000,28.232420
2.837000,28.188286
2.838000,28.217531
2.839000,28.232241
2.840000,28.202818
2.841000,28.217531
2.842000,28.202818
2.843000,28.217531
2.844000,28.202818
2.845000,28.217531
2.846000,28.217531
2.847000,28.217531
2.848000,28.217531
2.849000,28.232241
2.850000,28.217531
2.851000,28.217531
2.852000,28.232241
2.853000,28.217531
2.854000,28.232901
2.855000,28.232901
2.856000,28.218193
2.857000,28.232901
2.858000,28.232901
2.859000,28.247614
2.860000,28.262321
2.861000,28.247614
2.862000,28.262321
2.863000,28.262321
2.864000,28.232901
2.865000,28.247614
2.866000,28.247614
2.867000,28.262321
2.868000,28.263128
2.869000,28.233706
2.870000,28.263128
2.871000,28.248419
2.872000,28.263128
2.873000,28.233706
2.874000,28.248419
2.875000,28.248419
2.876000,28.248419
2.877000,28.277840
2.878000,28.263128
2.879000,28.263128
2.880000,28.277840
2.881000,28.248419
2.882000,28.275206
2.883000,28.289915
2.884000,28.245785
2.885000,28.231073
2.886000,28.275206
2.887000,28.275206
2.888000,28.275206
2.889000,28.289915
2.890000,28.275206
2.891000,28.260494
2.892000,28.275206
2.893000,28.275206
2.894000,28.304626
2.895000,28.275206
2.896000,28.275616
2.897000,28.260904
2.898000,28.290323
2.899000,28.290323
2.900000,28.290323
2.901000,28.305035
2.902000,28.305035
2.903000,28.275616
2.904000,28.275616
2.905000,28.290323
2.906000,28.305035
2.907000,28.275616
2.908000,28.290323
2.909000,28.305035
2.910000,28.306114
2.911000,28.306114
2.912000,28.320824
2.913000,28.320824
2.914000,28.291403
2.915000,28.291403
2.916000,28.320824
2.917000,28.306114
2.918000,28.291403
2.919000,28.320824
2.920000,28.306114
2.921000,28.306114
2.922000,28.320824
2.923000,28.291403
2.924000,28.320824
2.925000,28.335533
2.926000,28.306114
2.927000,28.320824
2.928000,28.291403
2.929000,28.335533
2.930000,28.335533
2.931000,28.335533
2.932000,28.320824
2.933000,28.350243
2.934000,28.350243
2.935000,28.320824
2.936000,28.350243
2.937000,28.335533
2.938000,28.320824
2.939000,28.320824
2.940000,28.335533
2.941000,28.320824
2.942000,28.320824
2.943000,28.350243
2.944000,28.350243
2.945000,28.320824
2.946000,28.320824
2.947000,28.350243
2.948000,28.335533
2.949000,28.364952
2.950000,28.350243
2.951000,28.320824
2.952000,28.364952
2.953000,28.350243
2.954000,28.364952
2.955000,28.364952
2.956000,28.364952
2.957000,28.350243
2.958000,28.350243
2.959000,28.335533
2.960000,28.335533
2.961000,28.364952
2.962000,28.350243
2.963000,28.364952
2.964000,28.364952
2.965000,28.350243
2.966000,28.364952
2.967000,28.364952
2.968000,28.364952
2.969000,28.364952
2.970000,28.364952
2.971000,28.364952
2.972000,28.379662
2.973000,28.394369
2.974000,28.364952
2.975000,28.394369
2.976000,28.394369
2.977000,28.364952
2.978000,28.394369
2.979000,28.364952
2.980000,28.379662
2.981000,28.394369
2.982000,28.350243
2.983000,28.394369
2.984000,28.379662
2.985000,28.379662
2.986000,28.409079
2.987000,28.409079
2.988000,28.379662
2.989000,28.379662
2.990000,28.379662
2.991000,28.394369
2.992000,28.379662
2.993000,28.394369
2.994000,28.394369
2.995000,28.423786
2.996000,28.423786
2.997000,28.379662
2.998000,28.394369
2.999000,28.379662
3.000000,28.409079
3.001000,28.394369
3.002000,28.364952
3.003000,28.394369
3.004000,28.394369
3.005000,28.394369
3.006000,28.394369
3.007000,28.423786
3.008000,28.409079
3.009000,28.453203
3.010000,28.394369
3.011000,28.394369
3.012000,28.394369
3.013000,28.423786
3.014000,28.423786
3.015000,28.409079
3.016000,28.423786
3.017000,28.423786
3.018000,28.409079
3.019000,28.423786
3.020000,28.453203
3.021000,28.423786
3.022000,28.394369
3.023000,28.438496
3.024000,28.424173
3.025000,28.424173
3.026000,28.453592
3.027000,28.438883
3.028000,28.438883
3.029000,28.468300
3.030000,28.453592
3.031000,28.424173
3.032000,28.438883
3.033000,28.453592
3.034000,28.453592
3.035000,28.438883
3.036000,28.453592
3.037000,28.453592
3.038000,28.438883
3.039000,28.424173
3.040000,28.468893
3.041000,28.454182
3.042000,28.424767
3.043000,28.468893
3.044000,28.468893
3.045000,28.454182
3.046000,28.454182
3.047000,28.468893
3.048000,28.454182
3.049000,28.454182
3.050000,28.468893
3.051000,28.468893
3.052000,28.453836
3.053000,28.483252
3.054000,28.497959
3.055000,28.453836
3.056000,28.468546
3.057000,28.468546
3.058000,28.483252
3.059000,28.512665
3.060000,28.468546
3.061000,28.483252
3.062000,28.453836
3.063000,28.483252
3.064000,28.468546
3.065000,28.497526
3.066000,28.482819
3.067000,28.482819
3.068000,28.468113
3.069000,28.482819
3.070000,28.468113
3.071000,28.497526
3.072000,28.482819
3.073000,28.512234
3.074000,28.482819
3.075000,28.512234
3.076000,28.482819
3.077000,28.482819
3.078000,28.498308
3.079000,28.513014
3.080000,28.498308
3.081000,28.513014
3.082000,28.513014
3.083000,28.468893
3.084000,28.483599
3.085000,28.527721
3.086000,28.513014
3.087000,28.498308
3.088000,28.513014
3.089000,28.483599
3.090000,28.483364
3.091000,28.468657
3.092000,28.512779
3.093000,28.512779
3.094000,28.512779
3.095000,28.527487
3.096000,28.512779
3.097000,28.512779
3.098000,28.512779
3.099000,28.542192
3.100000,28.498072
3.101000,28.527487
3.102000,28.542192
3.103000,28.512779
3.104000,28.512779
3.105000,28.512779
3.106000,28.512779
3.107000,28.512779
3.108000,28.556900
3.109000,28.527487
3.110000,28.527487
3.111000,28.556900
3.112000,28.542192
3.113000,28.527487
3.114000,28.527487
3.115000,28.556900
3.116000,28.542192
3.117000,28.527487
3.118000,28.527487
3.119000,28.542192
3.120000,28.527487
3.121000,28.527487
3.122000,28.556900
3.123000,28.542192
3.124000,28.512779
3.125000,28.542192
3.126000,28.542192
3.127000,28.527487
3.128000,28.556900
3.129000,28.556900
3.130000,28.542192
3.131000,28.556900
3.132000,28.527487
3.133000,28.542192
3.134000,28.527487
3.135000,28.556900
3.136000,28.556900
3.137000,28.556900
3.138000,28.571608
3.139000,28.556900
3.140000,28.542192
3.141000,28.556900
3.142000,28.556900
3.143000,28.556900
3.144000,28.556900
3.145000,28.527487
3.146000,28.556900
3.147000,28.542192
3.148000,28.586313
3.149000,28.571608
3.150000,28.556900
3.151000,28.556900
3.152000,28.571608
3.153000,28.542192
3.154000,28.571608
3.155000,28.586313
3.156000,28.571608
3.157000,28.601019
3.158000,28.586313
3.159000,28.571608
3.160000,28.586313
3.161000,28.586313
3.162000,28.586313
3.163000,28.571608
3.164000,28.571608
3.165000,28.542192
3.166000,28.601019
3.167000,28.586313
3.168000,28.601019
3.169000,28.571608
3.170000,28.601019
3.171000,28.571608
3.172000,28.571608
3.173000,28.571608
3.174000,28.586313
3.175000,28.586313
3.176000,28.586313
3.177000,28.586313
3.178000,28.601019
3.179000,28.586313
3.180000,28.601019
3.181000,28.601019
3.182000,28.601019
3.183000,28.586313
3.184000,28.601019
3.185000,28.586313
3.186000,28.601019
3.187000,28.586313
3.188000,28.615726
3.189000,28.586313
3.190000,28.571608
3.191000,28.615726
3.192000,28.601019
3.193000,28.601019
3.194000,28.571608
3.195000,28.586313
3.196000,28.586313
3.197000,28.630430
3.198000,28.614498
3.199000,28.614498
3.200000,28.614498
3.201000,28.614498
3.202000,28.599791
3.203000,28.643911
3.204000,28.629206
3.205000,28.629206
3.206000,28.599791
3.207000,28.585087
3.208000,28.599791
3.209000,28.599791
3.210000,28.614498
3.211000,28.614498
3.212000,28.585087
3.213000,28.600544
3.214000,28.629955
3.215000,28.600544
3.216000,28.644661
3.217000,28.615252
3.218000,28.629955
3.219000,28.629955
3.220000,28.629955
3.221000,28.629955
3.222000,28.629955
3.223000,28.644661
3.224000,28.644661
3.225000,28.600544
3.226000,28.659369
3.227000,28.644661
3.228000,28.614510
3.229000,28.643923
3.230000,28.658627
3.231000,28.643923
3.232000,28.658627
3.233000,28.658627
3.234000,28.643923
3.235000,28.658627
3.236000,28.629215
3.237000,28.643923
3.238000,28.658627
3.239000,28.643923
3.240000,28.629215
3.241000,28.673334
3.242000,28.643517
3.243000,28.672926
3.244000,28.658220
3.245000,28.658220
3.246000,28.614105
3.247000,28.643517
3.248000,28.643517
3.249000,28.643517
3.250000,28.658220
3.251000,28.658220
3.252000,28.672926
3.253000,28.658220
3.254000,28.658220
3.255000,28.658220
3.256000,28.658827
3.257000,28.658827
3.258000,28.658827
3.259000,28.658827
3.260000,28.658827
3.261000,28.658827
3.262000,28.688238
3.263000,28.644121
3.264000,28.658827
3.265000,28.658827
3.266000,28.644121
3.267000,28.658827
3.268000,28.673532
3.269000,28.688238
3.270000,28.659189
3.271000,28.659189
3.272000,28.688601
3.273000,28.703306
3.274000,28.673895
3.275000,28.718012
3.276000,28.659189
3.277000,28.688601
3.278000,28.688601
3.279000,28.703306
3.280000,28.688601
3.281000,28.673895
3.282000,28.673895
3.283000,28.688601
3.284000,28.673895
3.285000,28.703306
3.286000,28.688601
3.287000,28.673895
3.288000,28.703306
3.289000,28.718012
3.290000,28.673895
3.291000,28.703306
3.292000,28.688601
3.293000,28.688601
3.294000,28.703306
3.295000,28.718012
3.296000,28.703306
3.297000,28.703306
3.298000,28.718012
3.299000,28.688601
3.300000,28.703306
3.301000,28.732716
3.302000,28.688601
3.303000,28.703306
3.304000,28.703306
3.305000,28.732716
3.306000,28.703306
3.307000,28.688601
3.308000,28.718012
3.309000,28.703306
3.310000,28.732716
3.311000,28.703306
3.312000,28.718012
3.313000,28.718012
3.314000,28.718012
3.315000,28.732716
3.316000,28.718012
3.317000,28.703306
3.318000,28.718012
3.319000,28.718012
3.320000,28.703306
3.321000,28.688601
3.322000,28.718012
3.323000,28.732716
3.324000,28.718012
3.325000,28.732716
3.326000,28.732716
3.327000,28.732716
3.328000,28.747421
3.329000,28.747421
3.330000,28.732716
3.331000,28.747421
3.332000,28.762123
3.333000,28.747421
3.334000,28.747421
3.335000,28.747421
3.336000,28.718012
3.337000,28.747421
3.338000,28.762123
3.339000,28.703306
3.340000,28.747421
3.341000,28.747421
3.342000,28.732716
3.343000,28.732716
3.344000,28.747421
3.345000,28.732716
3.346000,28.762123
3.347000,28.732716
3.348000,28.747421
3.349000,28.776831
3.350000,28.762123
3.351000,28.732716
3.352000,28.776831
3.353000,28.747421
3.354000,28.762123
3.355000,28.776831
3.356000,28.776831
3.357000,28.762123
3.358000,28.747421
3.359000,28.732716
3.360000,28.762123
3.361000,28.776831
3.362000,28.762123
3.363000,28.762123
3.364000,28.776831
3.365000,28.762123
3.366000,28.747421
3.367000,28.762123
3.368000,28.762123
3.369000,28.776831
3.370000,28.762123
3.371000,28.776831
3.372000,28.762123
3.373000,28.791533
3.374000,28.762123
3.375000,28.776831
3.376000,28.762123
3.377000,28.762024
3.378000,28.762024
3.379000,28.776731
3.380000,28.776731
3.381000,28.791433
3.382000,28.762024
3.383000,28.762024
3.384000,28.791433
3.385000,28.791433
3.386000,28.791433
3.387000,28.791433
3.388000,28.776731
3.389000,28.776731
3.390000,28.806139
3.391000,28.776731
3.392000,28.791433
3.393000,28.776731
3.394000,28.776670
3.395000,28.776670
3.396000,28.776670
3.397000,28.806078
3.398000,28.791372
3.399000,28.806078
3.400000,28.820780
3.401000,28.776670
3.402000,28.835484
3.403000,28.791372
3.404000,28.820780
3.405000,28.791372
3.406000,28.806078
3.407000,28.806078
3.408000,28.820377
3.409000,28.805674
3.410000,28.805674
3.411000,28.805674
3.412000,28.835081
3.413000,28.820377
3.414000,28.805674
3.415000,28.820377
3.416000,28.820377
3.417000,28.820377
3.418000,28.835081
3.419000,28.820377
3.420000,28.790968
3.421000,28.805674
3.422000,28.807093
3.423000,28.807093
3.424000,28.836498
3.425000,28.836498
3.426000,28.807093
3.427000,28.807093
3.428000,28.821795
3.429000,28.821795
3.430000,28.821795
3.431000,28.807093
3.432000,28.821795
3.433000,28.836498
3.434000,28.836498
3.435000,28.851204
3.436000,28.836296
3.437000,28.821592
3.438000,28.821592
3.439000,28.821592
3.440000,28.821592
3.441000,28.806889
3.442000,28.850998
3.443000,28.865702
3.444000,28.836296
3.445000,28.865702
3.446000,28.865702
3.447000,28.821592
3.448000,28.821592
3.449000,28.850998
3.450000,28.850786
3.451000,28.850786
3.452000,28.836086
3.453000,28.850786
3.454000,28.836086
3.455000,28.836086
3.456000,28.865490
3.457000,28.865490
3.458000,28.850786
3.459000,28.850786
3.460000,28.850786
3.461000,28.865490
3.462000,28.865490
3.463000,28.836086
3.464000,28.865490
3.465000,28.850786
3.466000,28.865490
3.467000,28.865490
3.468000,28.865490
3.469000,28.865490
3.470000,28.865490
3.471000,28.865490
3.472000,28.865490
3.473000,28.865490
3.474000,28.865490
3.475000,28.865490
3.476000,28.880194
3.477000,28.836086
3.478000,28.850786
3.479000,28.880194
3.480000,28.894897
3.481000,28.850786
3.482000,28.924301
3.483000,28.850786
3.484000,28.894897
3.485000,28.865490
3.486000,28.894897
3.487000,28.850786
3.488000,28.894897
3.489000,28.865490
3.490000,28.865490
3.491000,28.894897
3.492000,28.894897
3.493000,28.894897
3.494000,28.894897
3.495000,28.850786
3.496000,28.880194
3.497000,28.880194
3.498000,28.894897
3.499000,28.909599
3.500000,28.894897
3.501000,28.880194
3.502000,28.894897
3.503000,28.909599
3.504000,28.836086
3.505000,28.924301
3.506000,28.894897
3.507000,28.880194
3.508000,28.909599
3.509000,28.909599
3.510000,28.865490
3.511000,28.909599
3.512000,28.894897
3.513000,28.880194
3.514000,28.894897
3.515000,28.924301
3.516000,28.894897
3.517000,28.909599
3.518000,28.894897
3.519000,28.924301
3.520000,28.894897
3.521000,28.894897
3.522000,28.880194
3.523000,28.909599
3.524000,28.909599
3.525000,28.924301
3.526000,28.924301
3.527000,28.924301
3.528000,28.894897
3.529000,28.909599
3.530000,28.924301
3.531000,28.924301
3.532000,28.909599
3.533000,28.894897
3.534000,28.924301
3.535000,28.909599
3.536000,28.909599
3.537000,28.953705
3.538000,28.939001
3.539000,28.939001
3.540000,28.924301
3.541000,28.909599
3.542000,28.953705
3.543000,28.939001
3.544000,28.894897
3.545000,28.939001
3.546000,28.939001
3.547000,28.924301
3.548000,28.909599
3.549000,28.953705
3.550000,28.924301
3.551000,28.939001
3.552000,28.953705
3.553000,28.953705
3.554000,28.953705
3.555000,28.968407
3.556000,28.968899
3.557000,28.924795
3.558000,28.910091
3.559000,28.968899
3.560000,28.939495
3.561000,28.939495
3.562000,28.939495
3.563000,28.939495
3.564000,28.924795
3.565000,28.924795
3.566000,28.954199
3.567000,28.954199
3.568000,28.939495
3.569000,28.968899
3.570000,28.954199
3.571000,28.939323
3.572000,28.939323
3.573000,28.968727
3.574000,28.939323
3.575000,28.998129
3.576000,28.968727
3.577000,28.954027
3.578000,28.968727
3.579000,28.968727
3.580000,28.924622
3.581000,28.939323
3.582000,28.968727
3.583000,28.968727
3.584000,28.939213
3.585000,28.983318
3.586000,28.983318
3.587000,28.968616
3.588000,28.983318
3.589000,28.953917
3.590000,28.939213
3.591000,28.968616
3.592000,28.953917
3.593000,28.953917
3.594000,28.953917
3.595000,28.968616
3.596000,28.998020
3.597000,28.983318
3.598000,28.982304
3.599000,28.967602
3.600000,28.952900
3.601000,28.982304
3.602000,28.967602
3.603000,28.997005
3.604000,28.952900
3.605000,28.967602
3.606000,28.923498
3.607000,28.982304
3.608000,28.982304
3.609000,28.967602
3.610000,28.982304
3.611000,28.967602
3.612000,28.968821
3.613000,28.968821
3.614000,28.983522
3.615000,28.998222
3.616000,28.968821
3.617000,28.998222
3.618000,28.998222
3.619000,28.998222
3.620000,28.983522
3.621000,28.954121
3.622000,28.983522
3.623000,28.968821
3.624000,29.012928
3.625000,29.012928
3.626000,28.983276
3.627000,29.027380
3.628000,28.968575
3.629000,28.997978
3.630000,29.012680
3.631000,28.983276
3.632000,29.012680
3.633000,28.997978
3.634000,28.983276
3.635000,28.997978
3.636000,29.027380
3.637000,29.012680
3.638000,28.968575
3.639000,28.997978
3.640000,29.012680
3.641000,28.983276
3.642000,29.012680
3.643000,28.997978
3.644000,29.027380
3.645000,29.012680
3.646000,29.012680
3.647000,29.027380
3.648000,29.027380
3.649000,29.012680
3.650000,28.997978
3.651000,28.983276
3.652000,29.027380
3.653000,29.012680
3.654000,29.012680
3.655000,29.012680
3.656000,29.027380
3.657000,29.027380
3.658000,28.997978
3.659000,29.056780
3.660000,29.027380
3.661000,28.997978
3.662000,29.027380
3.663000,29.042082
3.664000,29.012680
3.665000,29.012680
3.666000,29.042082
3.667000,28.997978
3.668000,29.012680
3.669000,29.027380
3.670000,29.012680
3.671000,29.027380
3.672000,29.027380
3.673000,29.012680
3.674000,29.027380
3.675000,29.027380
3.676000,29.027380
3.677000,29.027380
3.678000,29.042082
3.679000,29.027380
3.680000,29.056780
3.681000,29.027380
3.682000,29.056780
3.683000,29.042082
3.684000,29.042082
3.685000,29.027380
3.686000,29.056780
3.687000,29.056780
3.688000,29.042082
3.689000,29.056780
3.690000,29.042082
3.691000,29.012680
3.692000,29.042082
3.693000,29.042082
3.694000,29.086185
3.695000,29.042082
3.696000,29.042082
3.697000,29.042082
3.698000,29.042082
3.699000,29.027380
3.700000,29.071482
3.701000,29.056780
3.702000,29.056780
3.703000,29.042082
3.704000,29.042082
3.705000,29.042082
3.706000,29.042082
3.707000,29.042082
3.708000,29.042082
3.709000,29.056780
3.710000,29.042082
3.711000,29.056780
3.712000,29.056780
3.713000,29.042082
3.714000,29.056780
3.715000,29.071482
3.716000,29.071482
3.717000,29.071482
3.718000,29.056780
3.719000,29.071482
3.720000,29.086185
3.721000,29.100883
3.722000,29.071482
3.723000,29.071482
3.724000,29.071482
3.725000,29.071482
3.726000,29.071482
3.727000,29.086185
3.728000,29.100883
3.729000,29.056780
3.730000,29.071482
3.731000,29.071482
3.732000,29.100883
3.733000,29.071482
3.734000,29.086185
3.735000,29.071482
3.736000,29.086185
3.737000,29.086226
3.738000,29.086226
3.739000,29.056822
3.740000,29.100925
3.741000,29.086226
3.742000,29.086226
3.743000,29.071524
3.744000,29.115625
3.745000,29.086226
3.746000,29.071524
3.747000,29.071524
3.748000,29.086226
3.749000,29.086226
3.750000,29.086226
3.751000,29.115625
3.752000,29.100925
3.753000,29.070866
3.754000,29.085564
3.755000,29.100266
3.756000,29.114967
3.757000,29.129665
3.758000,29.100266
3.759000,29.100266
3.760000,29.085564
3.761000,29.085564
3.762000,29.100266
3.763000,29.100266
3.764000,29.070866
3.765000,29.085564
3.766000,29.129665
3.767000,29.100266
3.768000,29.086769
3.769000,29.086769
3.770000,29.057367
3.771000,29.101471
3.772000,29.101471
3.773000,29.101471
3.774000,29.101471
3.775000,29.116171
3.776000,29.116171
3.777000,29.116171
3.778000,29.101471
3.779000,29.160267
3.780000,29.101471
3.781000,29.129309
3.782000,29.099911
3.783000,29.129309
3.784000,29.129309
3.785000,29.114611
3.786000,29.114611
3.787000,29.099911
3.788000,29.114611
3.789000,29.129309
3.790000,29.144009
3.791000,29.129309
3.792000,29.129309
3.793000,29.129309
3.794000,29.129309
3.795000,29.115721
3.796000,29.145119
3.797000,29.115721
3.798000,29.115721
3.799000,29.130419
3.800000,29.145119
3.801000,29.130419
3.802000,29.130419
3.803000,29.101019
3.804000,29.101019
3.805000,29.101019
3.806000,29.130419
3.807000,29.101019
3.808000,29.159819
3.809000,29.130419
3.810000,29.130135
3.811000,29.115437
3.812000,29.130135
3.813000,29.130135
3.814000,29.130135
3.815000,29.115437
3.816000,29.144835
3.817000,29.130135
3.818000,29.159533
3.819000,29.115437
3.820000,29.130135
3.821000,29.174234
3.822000,29.144835
3.823000,29.144835
3.824000,29.115437
3.825000,29.130135
3.826000,29.130135
3.827000,29.159533
3.828000,29.159533
3.829000,29.130135
3.830000,29.159533
3.831000,29.115437
3.832000,29.130135
3.833000,29.159533
3.834000,29.115437
3.835000,29.130135
3.836000,29.144835
3.837000,29.130135
3.838000,29.159533
3.839000,29.130135
3.840000,29.173948
3.841000,29.173948
3.842000,29.173948
3.843000,29.159248
3.844000,29.173948
3.845000,29.144550
3.846000,29.173948
3.847000,29.159248
3.848000,29.159248
3.849000,29.159248
3.850000,29.173948
3.851000,29.188646
3.852000,29.173948
3.853000,29.173948
3.854000,29.144550
3.855000,29.160934
3.856000,29.175636
3.857000,29.175636
3.858000,29.146236
3.859000,29.190334
3.860000,29.146236
3.861000,29.190334
3.862000,29.160934
